-0.641203,0.634393,-0.122344,
-0.641051,0.630796,-0.123724,
-0.640889,0.627185,-0.125086,
-0.640716,0.623554,-0.126526,
-0.640502,0.61991,-0.128182,
-0.640275,0.616263,-0.129827,
-0.640074,0.612618,-0.131442,
-0.639958,0.608963,-0.133012,
-0.639895,0.605301,-0.13458,
-0.639835,0.601643,-0.136118,
-0.63968,0.597998,-0.137664,
-0.638619,0.594457,-0.139435,
-0.637193,0.590991,-0.141422,
-0.636446,0.586945,-0.143139,
-0.635959,0.582716,-0.144808,
-0.635436,0.578494,-0.146527,
-0.634875,0.574335,-0.14841,
-0.634154,0.570339,-0.150346,
-0.633418,0.566524,-0.152245,
-0.632775,0.562874,-0.154186,
-0.632117,0.559441,-0.156181,
-0.631012,0.556463,-0.158122,
-0.631592,0.553719,-0.159347,
-0.630583,0.547101,-0.16113,
-0.62904,0.541918,-0.163427,
-0.627787,0.537762,-0.166114,
-0.626609,0.534816,-0.168917,
-0.625604,0.533151,-0.171903,
-0.625855,0.53292,-0.174976,
-0.63446,0.731485,-0.0918456,
-0.634342,0.730818,-0.0903172,
-0.634665,0.728934,-0.0889794,
-0.634673,0.725818,-0.0883841,
-0.635516,0.72152,-0.0890831,
-0.635885,0.716301,-0.0908368,
-0.634295,0.713833,-0.0920749,
-0.635908,0.710982,-0.0921408,
-0.636566,0.707938,-0.09239,
-0.638084,0.704842,-0.0923824,
-0.639071,0.701657,-0.0925121,
-0.639078,0.698397,-0.0928708,
-0.639128,0.695006,-0.0934242,
-0.639164,0.691535,-0.0939567,
-0.6392,0.687983,-0.0944833,
-0.639258,0.684338,-0.0951626,
-0.63936,0.680613,-0.0961413,
-0.639413,0.676848,-0.0971385,
-0.639408,0.673047,-0.0981592,
-0.639391,0.669216,-0.0992211,
-0.639377,0.665366,-0.100303,
-0.639354,0.661509,-0.101399,
-0.639252,0.657668,-0.102529,
-0.639053,0.653866,-0.103697,
-0.638843,0.650081,-0.104967,
-0.638648,0.64631,-0.106327,
-0.638514,0.642543,-0.107824,
-0.638349,0.638798,-0.109318,
-0.6382,0.635067,-0.110764,
-0.638024,0.631344,-0.112186,
-0.637857,0.627619,-0.113604,
-0.637685,0.623888,-0.11508,
-0.637419,0.620165,-0.116579,
-0.637178,0.616437,-0.118197,
-0.636988,0.612701,-0.119873,
-0.636897,0.608949,-0.121517,
-0.63692,0.605177,-0.12326,
-0.636982,0.601397,-0.125008,
-0.636984,0.59762,-0.126768,
-0.636864,0.59385,-0.128552,
-0.636642,0.590075,-0.130388,
-0.636272,0.586305,-0.132188,
-0.635885,0.58246,-0.133956,
-0.635452,0.578567,-0.135733,
-0.634917,0.574659,-0.137737,
-0.634329,0.570762,-0.139818,
-0.633792,0.566888,-0.141873,
-0.633163,0.563077,-0.143913,
-0.632473,0.559329,-0.145986,
-0.63183,0.555632,-0.148028,
-0.630965,0.552039,-0.15009,
-0.629909,0.548563,-0.152307,
-0.628928,0.544594,-0.154402,
-0.627955,0.540574,-0.156458,
-0.626813,0.536722,-0.158612,
-0.625459,0.533221,-0.160708,
-0.624627,0.530036,-0.162728,
-0.624922,0.52731,-0.164306,
-0.624266,0.521135,-0.166271,
-0.622974,0.517023,-0.168863,
-0.622302,0.514639,-0.17176,
-0.622904,0.514164,-0.174725,
-0.630623,0.738097,-0.0798034,
-0.631108,0.737034,-0.0785772,
-0.631893,0.734006,-0.0793521,
-0.630385,0.732217,-0.0802999,
-0.631961,0.729837,-0.0799862,
-0.632151,0.726978,-0.0801173,
-0.632348,0.723825,-0.0802757,
-0.632987,0.72049,-0.0805222,
-0.634538,0.717188,-0.0804278,
-0.635645,0.713815,-0.0804397,
-0.635789,0.710403,-0.0807056,
-0.635842,0.706941,-0.0809674,
-0.635859,0.703414,-0.0813272,
-0.635978,0.699792,-0.0820772,
-0.63607,0.696141,-0.0828088,
-0.636154,0.692471,-0.0835228,
-0.636213,0.688768,-0.0842431,
-0.636227,0.685033,-0.0849666,
-0.636235,0.681267,-0.0856887,
-0.636271,0.677471,-0.0866077,
-0.636304,0.673651,-0.0876701,
-0.636291,0.66982,-0.0887724,
-0.636246,0.665984,-0.0898839,
-0.636164,0.662146,-0.0910116,
-0.636049,0.658309,-0.0921516,
-0.635926,0.654473,-0.0933155,
-0.635767,0.650644,-0.0945247,
-0.635575,0.646825,-0.0957446,
-0.635373,0.643013,-0.0970417,
-0.635231,0.639198,-0.0985059,
-0.635089,0.635395,-0.0999576,
-0.634943,0.631596,-0.101509,
-0.634851,0.627791,-0.103135,
-0.634733,0.623994,-0.104765,
-0.634532,0.620213,-0.106425,
-0.634309,0.616435,-0.108091,
-0.634123,0.612653,-0.109779,
-0.634058,0.608856,-0.111415,
-0.634066,0.605044,-0.113036,
-0.634147,0.601219,-0.114685,
-0.634187,0.597397,-0.11634,
-0.63419,0.593575,-0.118165,
-0.634074,0.589767,-0.120058,
-0.633857,0.585968,-0.121949,
-0.633623,0.582158,-0.123802,
-0.633338,0.578335,-0.125695,
-0.632943,0.574514,-0.127638,
-0.632449,0.570702,-0.129609,
-0.631909,0.566898,-0.131585,
-0.631447,0.563082,-0.133678,
-0.631114,0.559254,-0.135835,
-0.630836,0.555433,-0.137953,
-0.6305,0.551641,-0.140066,
-0.630092,0.547875,-0.142197,
-0.62959,0.54414,-0.144305,
-0.628936,0.54038,-0.146379,
-0.628217,0.536603,-0.148592,
-0.627297,0.532885,-0.1509,
-0.626173,0.529273,-0.153228,
-0.625283,0.525712,-0.155482,
-0.624524,0.522277,-0.157527,
-0.623338,0.518499,-0.159584,
-0.622167,0.514778,-0.161874,
-0.621704,0.511365,-0.163792,
-0.62271,0.508408,-0.165118,
-0.622592,0.502493,-0.16682,
-0.621034,0.499374,-0.169611,
-0.621341,0.498663,-0.172289,
-0.625696,0.751816,-0.0679161,
-0.625979,0.750542,-0.0673742,
-0.627292,0.747796,-0.0673348,
-0.627868,0.743624,-0.0686371,
-0.626449,0.741222,-0.0696441,
-0.628549,0.73853,-0.0691408,
-0.630212,0.735664,-0.0688826,
-0.631341,0.732602,-0.0686644,
-0.631545,0.729374,-0.068678,
-0.631674,0.726024,-0.0686369,
-0.63174,0.72257,-0.0686457,
-0.631968,0.71899,-0.0690803,
-0.632243,0.715337,-0.0697801,
-0.632496,0.711664,-0.0704532,
-0.632668,0.707973,-0.0711238,
-0.632769,0.704259,-0.0717955,
-0.632792,0.700523,-0.0724796,
-0.632828,0.696781,-0.0731456,
-0.632874,0.693022,-0.0738146,
-0.632948,0.689236,-0.0746221,
-0.633011,0.685437,-0.075423,
-0.633036,0.681627,-0.0762298,
-0.633021,0.677803,-0.077049,
-0.632959,0.673974,-0.077886,
-0.632845,0.670142,-0.0787409,
-0.632672,0.666307,-0.0796185,
-0.63257,0.662448,-0.0808086,
-0.632549,0.658577,-0.0821699,
-0.632497,0.654714,-0.083542,
-0.632435,0.650855,-0.0849159,
-0.632361,0.647,-0.0862933,
-0.632258,0.643152,-0.0876818,
-0.632166,0.639305,-0.0891086,
-0.632027,0.635474,-0.0905596,
-0.631886,0.631648,-0.0920029,
-0.63173,0.627827,-0.0934809,
-0.631571,0.624011,-0.0950288,
-0.631383,0.620201,-0.0966175,
-0.631226,0.616388,-0.098367,
-0.631103,0.612573,-0.100099,
-0.631085,0.608744,-0.101767,
-0.631127,0.604905,-0.103395,
-0.631216,0.601056,-0.105015,
-0.631312,0.597205,-0.106663,
-0.631336,0.593361,-0.108337,
-0.631266,0.589533,-0.110083,
-0.631113,0.585716,-0.111918,
-0.630946,0.581897,-0.113841,
-0.630749,0.578078,-0.115836,
-0.630488,0.574264,-0.117865,
-0.630092,0.57047,-0.119936,
-0.629633,0.566685,-0.122046,
-0.629281,0.562878,-0.124135,
-0.629012,0.559059,-0.126169,
-0.628764,0.555241,-0.128185,
-0.628583,0.551413,-0.130239,
-0.628475,0.547574,-0.132382,
-0.628295,0.543756,-0.134534,
-0.628048,0.539955,-0.136658,
-0.627719,0.536163,-0.138768,
-0.627292,0.532389,-0.140903,
-0.626802,0.528633,-0.143051,
-0.626203,0.524913,-0.145305,
-0.625544,0.521229,-0.14768,
-0.624727,0.517608,-0.150056,
-0.623984,0.513926,-0.152341,
-0.623312,0.510225,-0.154512,
-0.62294,0.506521,-0.156508,
-0.622437,0.502999,-0.158656,
-0.621466,0.499121,-0.160904,
-0.620617,0.49543,-0.162975,
-0.621445,0.492039,-0.164241,
-0.621675,0.485016,-0.165966,
-0.620615,0.480417,-0.168663,
-0.619757,0.477739,-0.171669,
-0.620302,0.477036,-0.1748,
-0.620763,0.76406,-0.0588106,
-0.621059,0.762814,-0.0582095,
-0.622454,0.760135,-0.0580167,
-0.623278,0.756026,-0.0590471,
-0.62213,0.753454,-0.0600057,
-0.623811,0.750602,-0.0597373,
-0.624673,0.747464,-0.0598468,
-0.626324,0.744377,-0.0594638,
-0.627507,0.741154,-0.0591277,
-0.627729,0.73782,-0.0590438,
-0.627888,0.734402,-0.058895,
-0.62814,0.730841,-0.059183,
-0.628387,0.727216,-0.0595617,
-0.628607,0.723548,-0.0599076,
-0.628784,0.719831,-0.0603033,
-0.62895,0.716096,-0.0607068,
-0.629097,0.712349,-0.0610988,
-0.629178,0.708585,-0.0615142,
-0.629229,0.704792,-0.0621932,
-0.629269,0.700986,-0.06297,
-0.629312,0.697172,-0.0637308,
-0.629348,0.693351,-0.0644815,
-0.629394,0.689519,-0.06523,
-0.629435,0.68568,-0.0659726,
-0.62943,0.681835,-0.0667283,
-0.629456,0.677974,-0.0676391,
-0.629483,0.674106,-0.0687165,
-0.629456,0.670241,-0.0698163,
-0.629361,0.666379,-0.0709446,
-0.629275,0.662509,-0.0720861,
-0.62916,0.658646,-0.07326,
-0.629031,0.65479,-0.0744426,
-0.628944,0.650928,-0.0756676,
-0.628923,0.647056,-0.0770416,
-0.628907,0.643186,-0.0784882,
-0.628863,0.639324,-0.0799454,
-0.628793,0.63547,-0.0814159,
-0.628702,0.631622,-0.0829095,
-0.628565,0.627784,-0.0844397,
-0.628432,0.623949,-0.0859864,
-0.628257,0.620125,-0.0875507,
-0.628055,0.616306,-0.0891277,
-0.627892,0.612485,-0.0906883,
-0.627877,0.60864,-0.0922908,
-0.627968,0.604776,-0.0940176,
-0.628109,0.600905,-0.0957277,
-0.628216,0.597039,-0.0974493,
-0.628292,0.593179,-0.0991807,
-0.628295,0.58933,-0.100948,
-0.628215,0.585495,-0.102787,
-0.628065,0.581673,-0.104654,
-0.627846,0.577864,-0.106546,
-0.627591,0.574059,-0.108452,
-0.627295,0.57026,-0.110483,
-0.626973,0.566464,-0.112589,
-0.626662,0.562667,-0.114684,
-0.626342,0.558871,-0.116781,
-0.626163,0.555048,-0.118833,
-0.626076,0.551207,-0.12087,
-0.626,0.547366,-0.122895,
-0.62585,0.543543,-0.12494,
-0.625669,0.539728,-0.127063,
-0.625454,0.535921,-0.129254,
-0.625285,0.532104,-0.131458,
-0.625075,0.528297,-0.133657,
-0.624925,0.524479,-0.135811,
-0.624757,0.520669,-0.137947,
-0.624519,0.516882,-0.140133,
-0.62426,0.513105,-0.142381,
-0.624024,0.50932,-0.144712,
-0.62379,0.505536,-0.146986,
-0.623564,0.501758,-0.149251,
-0.623079,0.498062,-0.15154,
-0.622166,0.494405,-0.153884,
-0.62176,0.490633,-0.156128,
-0.621505,0.48692,-0.158263,
-0.620731,0.482802,-0.160428,
-0.619785,0.478854,-0.162657,
-0.618877,0.475388,-0.164836,
-0.620317,0.472284,-0.166179,
-0.620957,0.466472,-0.167795,
-0.620391,0.463293,-0.170401,
-0.621034,0.462519,-0.173281,
-0.615718,0.776685,-0.0503245,
-0.61588,0.775309,-0.0496612,
-0.617148,0.77246,-0.0494021,
-0.618131,0.768085,-0.0504276,
-0.617181,0.765477,-0.0513255,
-0.618963,0.762614,-0.0509727,
-0.619994,0.759457,-0.0509391,
-0.62175,0.756341,-0.0504104,
-0.622993,0.753077,-0.04996,
-0.623319,0.749685,-0.0498198,
-0.623553,0.746231,-0.0496324,
-0.623943,0.742643,-0.0498928,
-0.624318,0.739008,-0.050205,
-0.624592,0.735338,-0.0505091,
-0.624797,0.731625,-0.0508044,
-0.62497,0.727895,-0.0510896,
-0.625116,0.724143,-0.0513739,
-0.625277,0.720361,-0.05173,
-0.625487,0.716556,-0.0521865,
-0.625639,0.712741,-0.052652,
-0.625737,0.708916,-0.0531269,
-0.625743,0.705082,-0.0536292,
-0.625717,0.701243,-0.0541302,
-0.625637,0.6974,-0.0546473,
-0.625588,0.693543,-0.0552387,
-0.625679,0.68966,-0.0561486,
-0.625797,0.685775,-0.0571583,
-0.625896,0.68189,-0.0581709,
-0.62597,0.678004,-0.0591936,
-0.625986,0.674124,-0.0602431,
-0.625948,0.670253,-0.0613153,
-0.625873,0.666386,-0.0624035,
-0.625788,0.662516,-0.0635199,
-0.625741,0.658641,-0.0647468,
-0.625683,0.65477,-0.065981,
-0.625607,0.650902,-0.0672257,
-0.625503,0.647038,-0.0684873,
-0.625431,0.643173,-0.0697366,
-0.625363,0.639307,-0.0709907,
-0.625341,0.635435,-0.0724434,
-0.625279,0.631574,-0.073933,
-0.625177,0.627722,-0.0754804,
-0.625103,0.623868,-0.0771042,
-0.624975,0.620029,-0.0787502,
-0.624869,0.61619,-0.080399,
-0.624793,0.612347,-0.0820562,
-0.624783,0.608494,-0.0836847,
-0.624809,0.604637,-0.0852847,
-0.624865,0.600777,-0.0868724,
-0.624887,0.596922,-0.0884751,
-0.624985,0.593051,-0.0902139,
-0.625032,0.589191,-0.092017,
-0.62501,0.585345,-0.0938476,
-0.624885,0.581519,-0.0957225,
-0.624696,0.577706,-0.0976293,
-0.624496,0.573894,-0.0995583,
-0.624246,0.570091,-0.101507,
-0.624,0.566288,-0.103451,
-0.623707,0.562494,-0.105417,
-0.623486,0.558684,-0.107443,
-0.623376,0.554852,-0.10952,
-0.623298,0.551014,-0.111593,
-0.623244,0.547173,-0.113649,
-0.623158,0.543339,-0.115729,
-0.623002,0.539521,-0.117858,
-0.622768,0.535722,-0.12002,
-0.622542,0.531923,-0.122179,
-0.622404,0.528105,-0.124343,
-0.622386,0.524261,-0.126533,
-0.622403,0.520411,-0.128694,
-0.622451,0.516554,-0.130847,
-0.622452,0.512711,-0.133057,
-0.622473,0.508867,-0.135238,
-0.622535,0.505017,-0.137378,
-0.622574,0.501173,-0.139577,
-0.622498,0.497357,-0.141926,
-0.62244,0.493541,-0.144227,
-0.622347,0.489728,-0.146511,
-0.622098,0.485951,-0.148814,
-0.621779,0.4822,-0.151059,
-0.621417,0.478397,-0.153338,
-0.620937,0.474635,-0.155656,
-0.620436,0.470987,-0.157887,
-0.619965,0.467549,-0.159995,
-0.619499,0.463761,-0.161914,
-0.618343,0.460403,-0.164041,
-0.620166,0.457215,-0.165109,
-0.620462,0.451554,-0.166723,
-0.619736,0.44851,-0.169192,
-0.620217,0.447891,-0.172025,
-0.612314,0.783919,-0.0442768,
-0.612845,0.782461,-0.0435186,
-0.613691,0.779203,-0.0438104,
-0.612616,0.776756,-0.0445214,
-0.614155,0.774015,-0.0440106,
-0.615107,0.770922,-0.0438286,
-0.616848,0.767917,-0.0431109,
-0.618173,0.764734,-0.04243,
-0.618644,0.761401,-0.0420056,
-0.618992,0.757993,-0.041478,
-0.619354,0.75446,-0.0412533,
-0.619741,0.750836,-0.0412968,
-0.620058,0.747168,-0.041349,
-0.620411,0.743439,-0.0415293,
-0.620718,0.739696,-0.0417433,
-0.620937,0.735935,-0.0419718,
-0.6211,0.732151,-0.0422243,
-0.621259,0.728346,-0.0425854,
-0.621407,0.724525,-0.0429313,
-0.621575,0.720686,-0.0432862,
-0.621738,0.716836,-0.0436641,
-0.621864,0.712979,-0.0440463,
-0.621913,0.709115,-0.0444536,
-0.621947,0.70524,-0.0449958,
-0.622038,0.701352,-0.0457829,
-0.62209,0.697467,-0.0465833,
-0.622139,0.693578,-0.0473839,
-0.622174,0.689684,-0.0482076,
-0.622201,0.685798,-0.0490467,
-0.622214,0.681915,-0.049893,
-0.622201,0.678031,-0.0507526,
-0.622234,0.674138,-0.0518421,
-0.622243,0.670251,-0.0529939,
-0.622202,0.666371,-0.054167,
-0.62216,0.662492,-0.0553381,
-0.62214,0.658609,-0.0565259,
-0.622105,0.654732,-0.0577207,
-0.622037,0.650861,-0.0589382,
-0.621959,0.646992,-0.0601823,
-0.621903,0.643119,-0.0614321,
-0.6219,0.639239,-0.0628164,
-0.621884,0.635363,-0.0642127,
-0.621829,0.631499,-0.0656321,
-0.621739,0.627643,-0.0670724,
-0.621679,0.623783,-0.0686931,
-0.621597,0.619934,-0.0703258,
-0.621536,0.616086,-0.0719472,
-0.621474,0.61224,-0.073567,
-0.621455,0.608389,-0.0751752,
-0.621494,0.604529,-0.0767999,
-0.62154,0.600668,-0.078441,
-0.621574,0.59681,-0.0800945,
-0.621597,0.592954,-0.0817565,
-0.621583,0.589106,-0.0834364,
-0.621532,0.585265,-0.0851474,
-0.62146,0.581428,-0.0870184,
-0.621354,0.577598,-0.0889077,
-0.621163,0.573786,-0.0908328,
-0.620985,0.569972,-0.0927682,
-0.620816,0.566157,-0.0947025,
-0.620648,0.562341,-0.0966522,
-0.6205,0.55852,-0.0985922,
-0.620387,0.554692,-0.100548,
-0.620295,0.550861,-0.102501,
-0.62028,0.547014,-0.104506,
-0.62025,0.543171,-0.106577,
-0.620139,0.539347,-0.10868,
-0.619978,0.535535,-0.110808,
-0.619843,0.531719,-0.112946,
-0.619728,0.5279,-0.115083,
-0.61968,0.524067,-0.1172,
-0.619689,0.520222,-0.119291,
-0.619717,0.516371,-0.121413,
-0.619786,0.512511,-0.123656,
-0.619925,0.508638,-0.125921,
-0.620081,0.504767,-0.128154,
-0.620186,0.50091,-0.130327,
-0.620262,0.497061,-0.13248,
-0.620349,0.493214,-0.134655,
-0.620446,0.489367,-0.1369,
-0.620555,0.485522,-0.139214,
-0.620651,0.481685,-0.141491,
-0.62063,0.477882,-0.143806,
-0.620614,0.474082,-0.146054,
-0.62053,0.470315,-0.148226,
-0.620417,0.466588,-0.150435,
-0.620346,0.46291,-0.152643,
-0.620302,0.459223,-0.154729,
-0.61967,0.45573,-0.156904,
-0.618699,0.452485,-0.159026,
-0.618269,0.448798,-0.160963,
-0.616741,0.445649,-0.162986,
-0.618618,0.442611,-0.163727,
-0.61835,0.437364,-0.165077,
-0.6174,0.43452,-0.167464,
-0.617774,0.433968,-0.169881,
-0.607844,0.794574,-0.0381103,
-0.607994,0.793296,-0.037309,
-0.60916,0.790832,-0.03681,
-0.609927,0.786983,-0.0374205,
-0.608926,0.78442,-0.0380819,
-0.610702,0.78176,-0.0372954,
-0.612134,0.778953,-0.036628,
-0.613234,0.775917,-0.0359966,
-0.613658,0.772696,-0.0355508,
-0.61412,0.769392,-0.0349739,
-0.614553,0.765981,-0.0343174,
-0.615137,0.762439,-0.0341193,
-0.615637,0.75883,-0.0339928,
-0.616024,0.755159,-0.0338731,
-0.616328,0.751444,-0.0338008,
-0.616611,0.747701,-0.0337609,
-0.616848,0.743928,-0.0337235,
-0.617081,0.740131,-0.0337763,
-0.617228,0.736317,-0.0338936,
-0.617317,0.732485,-0.0340213,
-0.617363,0.728635,-0.034155,
-0.617505,0.724763,-0.0344541,
-0.617636,0.720881,-0.0347751,
-0.617804,0.716984,-0.0351694,
-0.618056,0.713072,-0.0358478,
-0.618229,0.709167,-0.0365569,
-0.618331,0.705264,-0.0372971,
-0.618392,0.701364,-0.0380594,
-0.618446,0.69747,-0.038826,
-0.618486,0.693578,-0.039609,
-0.618512,0.689685,-0.0404254,
-0.618542,0.685791,-0.0412955,
-0.618575,0.681898,-0.0422178,
-0.61859,0.678007,-0.0431509,
-0.61857,0.674117,-0.0441068,
-0.618511,0.670234,-0.0450854,
-0.618411,0.666356,-0.046085,
-0.618366,0.662469,-0.0471946,
-0.61836,0.658578,-0.0483731,
-0.61839,0.654683,-0.0496189,
-0.618432,0.65079,-0.050955,
-0.618432,0.646908,-0.0523112,
-0.618428,0.643029,-0.0536699,
-0.618431,0.639151,-0.0550348,
-0.618439,0.635277,-0.056421,
-0.618415,0.631412,-0.0578258,
-0.618338,0.627558,-0.0592608,
-0.618226,0.623711,-0.0607197,
-0.618115,0.619868,-0.0622238,
-0.618034,0.616022,-0.0637364,
-0.618041,0.612161,-0.065387,
-0.6181,0.608295,-0.0670115,
-0.618151,0.604433,-0.0686336,
-0.61818,0.600576,-0.0702529,
-0.61818,0.596726,-0.0718856,
-0.618166,0.59288,-0.0735462,
-0.618135,0.589037,-0.0752319,
-0.618065,0.585202,-0.0769392,
-0.617986,0.581367,-0.0786529,
-0.617859,0.577543,-0.0804015,
-0.617744,0.573716,-0.0821791,
-0.617645,0.569885,-0.0841033,
-0.617525,0.566061,-0.0860343,
-0.6174,0.562238,-0.0879635,
-0.61732,0.558406,-0.0898699,
-0.617245,0.554573,-0.0917966,
-0.617235,0.550727,-0.0937453,
-0.617233,0.54688,-0.0956892,
-0.61719,0.543044,-0.0976501,
-0.617103,0.539218,-0.0996284,
-0.617006,0.535394,-0.101708,
-0.616897,0.531574,-0.103849,
-0.616837,0.527745,-0.105976,
-0.616855,0.523901,-0.108065,
-0.616872,0.520058,-0.110128,
-0.616901,0.516212,-0.112182,
-0.616925,0.512365,-0.114233,
-0.617016,0.508504,-0.116316,
-0.617179,0.504629,-0.118443,
-0.617433,0.500737,-0.12068,
-0.617621,0.496864,-0.12293,
-0.617746,0.493009,-0.12519,
-0.617869,0.489159,-0.127429,
-0.618004,0.485314,-0.129643,
-0.618119,0.48148,-0.131843,
-0.618255,0.477648,-0.13404,
-0.61848,0.473804,-0.13631,
-0.618644,0.469987,-0.138606,
-0.618761,0.466196,-0.140871,
-0.618783,0.462449,-0.143065,
-0.61878,0.458733,-0.145134,
-0.618806,0.455032,-0.147169,
-0.618879,0.451357,-0.149228,
-0.618937,0.447735,-0.151264,
-0.618973,0.444128,-0.153228,
-0.618019,0.440786,-0.155298,
-0.616525,0.437703,-0.157336,
-0.615944,0.4342,-0.159073,
-0.614345,0.431183,-0.160873,
-0.616313,0.428247,-0.16131,
-0.616137,0.423308,-0.162409,
-0.615043,0.420713,-0.164447,
-0.615197,0.420278,-0.166385,
-0.605728,0.796532,-0.0330321,
-0.605837,0.795099,-0.032544,
-0.604985,0.79345,-0.0326328,
-0.606277,0.791383,-0.0317306,
-0.60695,0.78883,-0.031133,
-0.608307,0.786244,-0.030191,
-0.609244,0.783386,-0.0293285,
-0.609451,0.780295,-0.0287705,
-0.60969,0.777057,-0.0281698,
-0.610003,0.773698,-0.0275019,
-0.610598,0.770204,-0.0273007,
-0.611185,0.76664,-0.0270549,
-0.611708,0.763002,-0.0268022,
-0.612147,0.759321,-0.0265669,
-0.612465,0.755597,-0.026368,
-0.612726,0.751833,-0.0262141,
-0.613015,0.748035,-0.0262406,
-0.613285,0.744218,-0.0262438,
-0.613471,0.74038,-0.0262745,
-0.613572,0.736529,-0.0263339,
-0.613618,0.732662,-0.026408,
-0.613645,0.728777,-0.0264829,
-0.613778,0.724866,-0.0267549,
-0.613951,0.72095,-0.0271828,
-0.614152,0.717028,-0.0276593,
-0.614303,0.713103,-0.0281687,
-0.614479,0.709182,-0.0288775,
-0.614567,0.705273,-0.029635,
-0.614616,0.701369,-0.0304103,
-0.61466,0.697467,-0.0312064,
-0.614726,0.693563,-0.0320668,
-0.614774,0.689663,-0.0329352,
-0.614808,0.685765,-0.0338184,
-0.614826,0.681868,-0.0347101,
-0.61484,0.677973,-0.0356366,
-0.614831,0.674081,-0.0365767,
-0.614789,0.670192,-0.0375347,
-0.614733,0.666304,-0.0385722,
-0.614721,0.662409,-0.0397138,
-0.614715,0.658518,-0.0408651,
-0.614729,0.654626,-0.042028,
-0.614772,0.650732,-0.0432995,
-0.614829,0.646843,-0.0446451,
-0.614868,0.64296,-0.0459987,
-0.6149,0.639083,-0.0473553,
-0.614925,0.635209,-0.0487156,
-0.614929,0.631341,-0.0501332,
-0.614891,0.627484,-0.0515832,
-0.614829,0.623634,-0.0530723,
-0.614761,0.619787,-0.0545674,
-0.614686,0.615945,-0.0560698,
-0.61465,0.612096,-0.0575571,
-0.614653,0.608243,-0.059025,
-0.614669,0.604387,-0.0605312,
-0.614726,0.600524,-0.0621537,
-0.614739,0.596671,-0.0637963,
-0.614711,0.592827,-0.0654562,
-0.614634,0.588994,-0.067138,
-0.614562,0.58516,-0.068816,
-0.614463,0.581332,-0.0705294,
-0.614413,0.577494,-0.0722375,
-0.614353,0.573658,-0.0739674,
-0.61428,0.569824,-0.0757064,
-0.614179,0.565998,-0.0774718,
-0.614072,0.562172,-0.0792773,
-0.61399,0.558341,-0.0812157,
-0.613947,0.554504,-0.0831343,
